 obsval
PF -95339.63896233476
DS -880784.9575401724
U01 11.83928660600769
U02 11.8258944437524
U03 11.72282293598774
U04 11.32309412265464
U05 10.90152146461217
U06 10.6092513927502
U07 9.331640940451244
U08 9.412402547233242
U09 8.839737971521595
U10 10.11430112375486
U11 3.255423835548156
U12 4.341405415799993
U13 7.366817231173874
U14 2.32810823873335
U15 4.535908870255814
U16 2.345747646785825
U17 6.250068399764356
CHDFLOW 29700.69045495395
W01 11.83384855845659
W02 11.81931782195758
W03 11.71777408037383
W04 11.3182894183924
W05 10.89466160176429
W06 10.60422978042256
W07 9.323701393756131
W08 9.36618327057289
W09 8.83190537199793
W10 10.10789222875207
W11 3.248236944489272
W12 4.335426968957856
W13 7.361750958617541
W14 2.321531131888923
W15 4.527697632520634
W16 2.338629942594125
W17 6.243618066204764
UW02 0.0065766217948208805
UW08 0.04621927666035219
UW15 0.008211237735180177
